ticker,type,strike,lastPrice,bid,ask,volume,openInterest,impliedVolatility,expiration,spot_price
SPY,put,644.0,0.68,0.68,0.69,771.0,24329.0,0.28552960571289054,2026-03-20,666.97998046875
SPY,put,645.0,0.75,0.75,0.76,4855.0,114594.0,0.2830882238769531,2026-03-20,666.97998046875
SPY,put,646.0,0.84,0.85,0.86,13869.0,34511.0,0.2827220166015625,2026-03-20,666.97998046875
SPY,put,647.0,0.92,0.93,0.94,1195.0,14220.0,0.2797923583984374,2026-03-20,666.97998046875
SPY,put,648.0,1.01,1.04,1.05,858.0,29014.0,0.27857166748046874,2026-03-20,666.97998046875
SPY,put,649.0,1.16,1.15,1.17,486.0,12554.0,0.27735097656249996,2026-03-20,666.97998046875
SPY,put,650.0,1.28,1.28,1.3,7355.0,116171.0,0.2761302856445312,2026-03-20,666.97998046875
SPY,put,651.0,1.46,1.42,1.44,564.0,20906.0,0.2745433874511719,2026-03-20,666.97998046875
SPY,put,652.0,1.63,1.59,1.6,359.0,18025.0,0.2735668347167969,2026-03-20,666.97998046875
SPY,put,653.0,1.78,1.76,1.78,5449.0,25778.0,0.27283442016601556,2026-03-20,666.97998046875
SPY,put,654.0,2.0,1.95,1.97,986.0,8358.0,0.27173579833984374,2026-03-20,666.97998046875
SPY,put,655.0,2.17,2.21,2.23,5428.0,57657.0,0.2735668347167969,2026-03-20,666.97998046875
SPY,put,656.0,2.38,2.37,2.38,811.0,12883.0,0.26856200195312496,2026-03-20,666.97998046875
SPY,put,657.0,2.54,2.62,2.64,903.0,12457.0,0.26843993286132806,2026-03-20,666.97998046875
SPY,put,658.0,2.96,2.89,2.9,1901.0,23096.0,0.26734131103515624,2026-03-20,666.97998046875
SPY,put,659.0,3.23,3.23,3.25,1519.0,15627.0,0.26947752014160153,2026-03-20,666.97998046875
SPY,put,660.0,3.55,3.53,3.55,14488.0,153216.0,0.26819579467773436,2026-03-20,666.97998046875
SPY,put,661.0,3.8,3.88,3.9,1606.0,7732.0,0.2682568292236328,2026-03-20,666.97998046875
SPY,put,662.0,4.15,4.23,4.26,3072.0,7730.0,0.26770751831054684,2026-03-20,666.97998046875
SPY,put,663.0,4.51,4.53,4.56,2834.0,8743.0,0.26355716918945316,2026-03-20,666.97998046875
SPY,put,664.0,5.03,5.01,5.04,1637.0,6574.0,0.26618165466308596,2026-03-20,666.97998046875
SPY,put,665.0,5.49,5.45,5.48,10887.0,36112.0,0.2659985510253906,2026-03-20,666.97998046875
SPY,put,666.0,5.9,5.9,5.91,3265.0,5445.0,0.2644116528320312,2026-03-20,666.97998046875
SPY,put,667.0,6.4,6.38,6.43,4968.0,6350.0,0.2655102746582031,2026-03-20,666.97998046875
SPY,put,668.0,6.94,6.9,6.98,8534.0,6256.0,0.2667920001220704,2026-03-20,666.97998046875
SPY,put,669.0,7.5,7.36,7.46,3944.0,8528.0,0.26416751464843746,2026-03-20,666.97998046875
SPY,put,670.0,8.16,7.93,8.07,6550.0,50459.0,0.26593751647949215,2026-03-20,666.97998046875
SPY,put,671.0,8.7,8.68,8.83,792.0,8959.0,0.27307855834960937,2026-03-20,666.97998046875
SPY,put,672.0,9.66,9.22,9.35,1004.0,5908.0,0.2690502783203125,2026-03-20,666.97998046875
SPY,put,673.0,9.75,10.03,10.22,329.0,3590.0,0.27930408203124996,2026-03-20,666.97998046875
SPY,put,674.0,10.72,10.67,10.81,389.0,3071.0,0.27637442382812494,2026-03-20,666.97998046875
SPY,put,675.0,11.43,11.43,11.58,2448.0,54845.0,0.28064684204101553,2026-03-20,666.97998046875
SPY,put,676.0,12.08,12.32,12.53,116.0,2235.0,0.2926096130371093,2026-03-20,666.97998046875
SPY,put,677.0,13.26,12.81,13.22,95.0,10818.0,0.29175512939453113,2026-03-20,666.97998046875
SPY,put,678.0,14.27,13.58,14.17,79.0,8238.0,0.30274134765625,2026-03-20,666.97998046875
SPY,put,679.0,14.88,14.46,15.12,83.0,2790.0,0.3133613586425781,2026-03-20,666.97998046875
SPY,put,680.0,15.75,15.68,15.86,794.0,48539.0,0.312934116821289,2026-03-20,666.97998046875
SPY,put,681.0,16.71,16.6,16.96,35.0,4750.0,0.3306951696777344,2026-03-20,666.97998046875
SPY,put,682.0,17.45,17.28,17.89,18.0,8292.0,0.3393620751953125,2026-03-20,666.97998046875
SPY,put,683.0,18.3,18.35,18.84,9.0,7946.0,0.3487613952636719,2026-03-20,666.97998046875
SPY,put,684.0,18.22,19.46,20.16,11.0,5547.0,0.3781190118408203,2026-03-20,666.97998046875
SPY,put,685.0,20.4,20.46,20.75,148.0,44819.0,0.36743796630859377,2026-03-20,666.97998046875
SPY,put,686.0,20.16,21.44,21.65,12.0,7200.0,0.37329728271484375,2026-03-20,666.97998046875
SPY,put,687.0,21.0,22.39,22.56,4.0,7803.0,0.3794007373046875,2026-03-20,666.97998046875
SPY,put,688.0,23.57,23.48,23.76,7.0,7974.0,0.4023497265625,2026-03-20,666.97998046875
SPY,put,689.0,23.12,24.37,24.74,5.0,4965.0,0.4124814611816406,2026-03-20,666.97998046875
SPY,put,690.0,25.22,25.4,25.6,428.0,31145.0,0.415044912109375,2026-03-20,666.97998046875
SPY,put,691.0,25.31,26.48,26.67,4.0,2777.0,0.43018147949218755,2026-03-20,666.97998046875
SPY,put,692.0,26.28,27.38,27.56,1.0,4338.0,0.43408769042968753,2026-03-20,666.97998046875
SPY,put,693.0,28.43,28.42,28.59,8.0,5919.0,0.4466608068847656,2026-03-20,666.97998046875
SPY,put,694.0,29.41,29.35,29.53,5.0,3899.0,0.45337460693359377,2026-03-20,666.97998046875
SPY,put,695.0,28.98,30.48,30.64,38.0,15684.0,0.47095255615234377,2026-03-20,666.97998046875
SPY,put,696.0,31.28,31.47,31.63,5.0,4852.0,0.4808401525878906,2026-03-20,666.97998046875
SPY,put,697.0,31.04,32.54,32.71,4.0,3680.0,0.49646499633789065,2026-03-20,666.97998046875
SPY,put,698.0,32.0,33.33,33.56,6.0,4203.0,0.49670913452148446,2026-03-20,666.97998046875
SPY,put,699.0,29.5,34.38,34.54,3376.0,4132.0,0.500005,2026-03-20,666.97998046875
SPY,put,700.0,35.75,35.37,35.58,65.0,11401.0,0.5109912182617188,2026-03-20,666.97998046875
SPY,put,701.0,31.26,36.37,36.61,6.0,279.0,0.5219774365234374,2026-03-20,666.97998046875
SPY,put,702.0,34.48,37.35,37.51,2.0,400.0,0.5275926147460939,2026-03-20,666.97998046875
SPY,put,703.0,35.5,38.46,38.63,1.0,477.0,0.5456588403320313,2026-03-20,666.97998046875
SPY,put,704.0,40.08,38.24,40.99,2.0,80.0,0.5604292004394531,2026-03-20,666.97998046875
SPY,put,705.0,35.13,40.36,40.57,28.0,3579.0,0.5593305786132813,2026-03-20,666.97998046875
SPY,put,706.0,38.96,40.24,42.93,1.0,56.0,0.5777630114746093,2026-03-20,666.97998046875
SPY,put,707.0,40.69,41.24,43.92,10.0,33.0,0.5870402624511719,2026-03-20,666.97998046875
SPY,put,708.0,45.07,43.33,43.54,6.0,1535.0,0.5858195715332031,2026-03-20,666.97998046875
SPY,put,709.0,45.59,44.36,44.66,2.0,142.0,0.6009561389160158,2026-03-20,666.97998046875
SPY,put,710.0,42.45,45.45,45.68,37.0,4923.0,0.6145058081054688,2026-03-20,666.97998046875
SPY,put,711.0,46.16,46.45,46.67,3.0,452.0,0.6235389208984375,2026-03-20,666.97998046875
SPY,put,712.0,42.72,46.05,48.86,2.0,48.0,0.6247596118164063,2026-03-20,666.97998046875
SPY,put,713.0,42.76,47.02,49.83,1.0,31.0,0.6315954809570312,2026-03-20,666.97998046875
SPY,put,714.0,37.0,48.06,50.84,2.0,58.0,0.6428258374023439,2026-03-20,666.97998046875
SPY,put,715.0,43.58,50.5,50.66,2.0,1611.0,0.662234822998047,2026-03-20,666.97998046875
SPY,put,716.0,45.56,50.22,53.02,1.0,19.0,0.6745638012695314,2026-03-20,666.97998046875
SPY,put,717.0,49.08,51.04,53.83,1.0,23.0,0.6688265539550782,2026-03-20,666.97998046875
SPY,put,718.0,42.85,52.22,54.83,2.0,10.0,0.6851838122558593,2026-03-20,666.97998046875
SPY,put,719.0,43.91,53.05,55.86,4.0,14.0,0.6884796777343751,2026-03-20,666.97998046875
SPY,put,720.0,55.47,55.44,55.63,13.0,3301.0,0.7038603833007813,2026-03-20,666.97998046875
SPY,put,721.0,54.75,55.04,57.82,15.0,13.0,0.7041045214843751,2026-03-20,666.97998046875
SPY,put,722.0,29.5,56.18,58.98,2.0,0.0,0.725466612548828,2026-03-20,666.97998046875
SPY,put,723.0,32.49,57.22,59.83,3.0,0.0,0.7297390307617188,2026-03-20,666.97998046875
SPY,put,724.0,48.94,58.22,60.98,9.0,9.0,0.7448755981445312,2026-03-20,666.97998046875
SPY,put,725.0,58.5,59.09,61.9,1.0,17.0,0.7446314599609375,2026-03-20,666.97998046875
SPY,put,730.0,63.79,64.2,67.0,1.0,9.0,0.7969991003417969,2026-03-20,666.97998046875
SPY,call,605.0,66.5,59.94,62.75,11.0,38.0,0.3591372680664062,2026-03-27,666.97998046875
SPY,call,610.0,59.03,54.98,57.78,3.0,249.0,0.3371648315429688,2026-03-27,666.97998046875
SPY,call,611.0,81.08,53.9,56.68,10.0,2.0,0.32349309326171866,2026-03-27,666.97998046875
SPY,call,613.0,58.84,51.91,54.68,4.0,5.0,0.31372756591796874,2026-03-27,666.97998046875
SPY,call,614.0,54.63,51.05,53.87,7.0,15.0,0.3244696459960937,2026-03-27,666.97998046875
SPY,call,615.0,52.79,49.97,52.78,8.0,192.0,0.31238480590820306,2026-03-27,666.97998046875
SPY,call,616.0,58.24,49.09,51.89,1.0,7.0,0.31592480957031244,2026-03-27,666.97998046875
SPY,call,617.0,58.27,48.12,50.94,3.0,8.0,0.31445998046874996,2026-03-27,666.97998046875
SPY,call,618.0,62.73,47.14,49.96,2.0,4.0,0.3107979077148437,2026-03-27,666.97998046875
SPY,call,619.0,65.83,46.16,48.97,,22.0,0.3062813513183594,2026-03-27,666.97998046875
SPY,call,620.0,54.08,45.27,48.04,4.0,361.0,0.30591514404296877,2026-03-27,666.97998046875
SPY,call,622.0,46.41,43.28,46.08,1.0,10.0,0.2981027221679687,2026-03-27,666.97998046875
SPY,call,623.0,52.68,42.31,45.12,4.0,26.0,0.29529513305664057,2026-03-27,666.97998046875
SPY,call,624.0,47.7,41.36,44.15,4.0,52.0,0.29175512939453113,2026-03-27,666.97998046875
SPY,call,625.0,49.64,40.39,43.19,175.0,419.0,0.28882547119140617,2026-03-27,666.97998046875
SPY,call,626.0,45.7,39.43,42.15,4.0,204.0,0.28113511840820304,2026-03-27,666.97998046875
SPY,call,627.0,46.71,39.54,40.04,7.0,272.0,0.1694418994140625,2026-03-27,666.97998046875
SPY,call,628.0,43.92,38.57,39.21,2.0,144.0,0.1958088232421875,2026-03-27,666.97998046875
SPY,call,629.0,43.27,37.65,38.19,1.0,346.0,0.18872881591796875,2026-03-27,666.97998046875
SPY,call,630.0,37.1,36.84,37.23,5.0,644.0,0.18946123046875002,2026-03-27,666.97998046875
SPY,call,631.0,40.89,35.88,36.33,44.0,225.0,0.19605296142578127,2026-03-27,666.97998046875
SPY,call,632.0,37.39,35.0,35.48,1.0,702.0,0.2049640051269531,2026-03-27,666.97998046875
SPY,call,633.0,39.7,34.05,34.48,631.0,369.0,0.20020331054687499,2026-03-27,666.97998046875
SPY,call,634.0,38.22,33.12,33.52,694.0,397.0,0.19849434326171872,2026-03-27,666.97998046875
SPY,call,635.0,32.52,32.29,32.65,33.0,498.0,0.20288883056640622,2026-03-27,666.97998046875
SPY,call,636.0,31.76,31.34,31.76,1.0,74.0,0.2049640051269531,2026-03-27,666.97998046875
SPY,call,637.0,35.23,30.48,30.84,165.0,185.0,0.20447572875976558,2026-03-27,666.97998046875
SPY,call,638.0,34.83,29.59,29.96,10.0,92.0,0.2059405578613281,2026-03-27,666.97998046875
SPY,call,639.0,33.15,28.73,29.12,4.0,14.0,0.20880918151855465,2026-03-27,666.97998046875
SPY,call,640.0,32.45,27.87,28.18,35.0,755.0,0.20618469604492184,2026-03-27,666.97998046875
SPY,call,641.0,29.36,26.92,27.3,122.0,390.0,0.20606262695312497,2026-03-27,666.97998046875
SPY,call,642.0,28.72,26.07,26.52,2.0,148.0,0.20990780334472653,2026-03-27,666.97998046875
SPY,call,643.0,27.84,25.29,25.64,2.0,17.0,0.20887021606445308,2026-03-27,666.97998046875
SPY,call,644.0,28.85,24.43,24.76,382.0,939.0,0.20758849060058593,2026-03-27,666.97998046875
SPY,call,645.0,24.02,23.58,23.94,636.0,1158.0,0.20819883605957026,2026-03-27,666.97998046875
SPY,call,646.0,22.8,22.73,23.06,2.0,73.0,0.20618469604492184,2026-03-27,666.97998046875
SPY,call,647.0,26.27,21.92,22.33,6.0,4.0,0.20911435424804684,2026-03-27,666.97998046875
SPY,call,648.0,21.2,21.16,21.46,2.0,350.0,0.20673400695800775,2026-03-27,666.97998046875
SPY,call,649.0,24.54,20.37,20.68,18.0,13.0,0.20703917968749996,2026-03-27,666.97998046875
SPY,call,650.0,19.75,19.63,19.87,13.0,1667.0,0.20600159240722654,2026-03-27,666.97998046875
SPY,call,651.0,22.98,18.76,19.03,19.0,12.0,0.20368227966308594,2026-03-27,666.97998046875
SPY,call,652.0,19.99,17.99,18.24,2.0,43.0,0.202583657836914,2026-03-27,666.97998046875
SPY,call,653.0,18.15,17.28,17.56,3.0,26.0,0.2041705560302734,2026-03-27,666.97998046875
SPY,call,654.0,20.36,16.53,16.78,144.0,103.0,0.202583657836914,2026-03-27,666.97998046875
SPY,call,655.0,15.95,15.84,16.02,28.0,198.0,0.20117986328124998,2026-03-27,666.97998046875
SPY,call,656.0,15.57,15.05,15.3,5.0,34.0,0.20047796600341794,2026-03-27,666.97998046875
SPY,call,657.0,16.29,14.36,14.61,6.0,197.0,0.20014227600097656,2026-03-27,666.97998046875
SPY,call,658.0,17.42,13.61,13.86,6.0,90.0,0.1979450323486328,2026-03-27,666.97998046875
SPY,call,659.0,13.96,12.93,13.12,7.0,22.0,0.1956257196044922,2026-03-27,666.97998046875
SPY,call,660.0,12.75,12.35,12.51,126.0,336.0,0.1960834786987305,2026-03-27,666.97998046875
SPY,call,661.0,13.79,11.66,11.9,2.0,131.0,0.1961139959716797,2026-03-27,666.97998046875
SPY,call,662.0,11.08,10.97,11.18,12.0,520.0,0.19315382049560548,2026-03-27,666.97998046875
SPY,call,663.0,10.57,10.4,10.45,14.0,291.0,0.1895832995605469,2026-03-27,666.97998046875
SPY,call,664.0,9.85,9.84,9.87,76.0,377.0,0.18912554046630858,2026-03-27,666.97998046875
SPY,call,665.0,9.2,9.18,9.22,978.0,794.0,0.18665364135742188,2026-03-27,666.97998046875
SPY,call,666.0,8.59,8.58,8.63,1086.0,355.0,0.18506674316406246,2026-03-27,666.97998046875
SPY,call,667.0,8.09,7.99,8.03,885.0,379.0,0.1828694995117187,2026-03-27,666.97998046875
SPY,call,668.0,7.48,7.44,7.48,970.0,1213.0,0.18134363586425778,2026-03-27,666.97998046875
SPY,call,669.0,6.9,6.96,6.99,1357.0,1061.0,0.18073329040527342,2026-03-27,666.97998046875
SPY,call,670.0,6.47,6.45,6.48,3809.0,5027.0,0.17920742675781248,2026-03-27,666.97998046875
SPY,call,671.0,5.88,5.85,5.9,551.0,903.0,0.1756063885498047,2026-03-27,666.97998046875
SPY,call,672.0,5.43,5.41,5.45,236.0,939.0,0.1744772494506836,2026-03-27,666.97998046875
SPY,call,673.0,4.96,4.92,4.96,153.0,860.0,0.17188328125000002,2026-03-27,666.97998046875
SPY,call,674.0,4.58,4.54,4.57,207.0,710.0,0.17118138397216798,2026-03-27,666.97998046875
SPY,call,675.0,4.06,4.04,4.07,376.0,2500.0,0.16724465576171876,2026-03-27,666.97998046875
SPY,call,676.0,3.72,3.64,3.68,363.0,1295.0,0.16541361938476565,2026-03-27,666.97998046875
SPY,call,677.0,3.29,3.3,3.33,61.0,2236.0,0.1640098248291016,2026-03-27,666.97998046875
SPY,call,678.0,2.97,2.93,2.96,233.0,1520.0,0.1615074084472656,2026-03-27,666.97998046875
SPY,call,679.0,2.6,2.61,2.63,178.0,1004.0,0.1593711993408203,2026-03-27,666.97998046875
SPY,call,680.0,2.27,2.25,2.27,2055.0,8111.0,0.15570912658691405,2026-03-27,666.97998046875
SPY,call,681.0,2.02,1.95,1.99,68.0,1466.0,0.1536339520263672,2026-03-27,666.97998046875
SPY,call,682.0,1.76,1.73,1.75,156.0,2835.0,0.15216912292480472,2026-03-27,666.97998046875
SPY,call,683.0,1.47,1.47,1.49,188.0,1867.0,0.14917843017578125,2026-03-27,666.97998046875
SPY,call,684.0,1.27,1.26,1.29,178.0,1396.0,0.1475915319824219,2026-03-27,666.97998046875
SPY,call,685.0,1.05,1.05,1.06,573.0,7346.0,0.1439294592285156,2026-03-27,666.97998046875
SPY,call,686.0,0.88,0.88,0.91,266.0,2319.0,0.14270876831054688,2026-03-27,666.97998046875
SPY,call,687.0,0.74,0.73,0.75,264.0,2601.0,0.1401453173828125,2026-03-27,666.97998046875
SPY,call,688.0,0.62,0.6,0.62,136.0,2230.0,0.13807014282226562,2026-03-27,666.97998046875
SPY,call,689.0,0.5,0.49,0.51,275.0,953.0,0.1362391064453125,2026-03-27,666.97998046875
SPY,call,690.0,0.41,0.4,0.41,854.0,9012.0,0.13404186279296876,2026-03-27,666.97998046875
SPY,call,691.0,0.33,0.32,0.33,194.0,1676.0,0.13221082641601564,2026-03-27,666.97998046875
SPY,call,692.0,0.28,0.27,0.28,406.0,6290.0,0.13208875732421876,2026-03-27,666.97998046875
SPY,call,693.0,0.22,0.21,0.22,277.0,1437.0,0.13013565185546871,2026-03-27,666.97998046875
SPY,call,694.0,0.18,0.17,0.19,323.0,2037.0,0.13062392822265623,2026-03-27,666.97998046875
SPY,call,695.0,0.15,0.14,0.15,376.0,6251.0,0.12915909912109375,2026-03-27,666.97998046875
SPY,call,696.0,0.11,0.11,0.12,86.0,2115.0,0.12818254638671872,2026-03-27,666.97998046875
SPY,call,697.0,0.1,0.1,0.11,101.0,1369.0,0.13013565185546871,2026-03-27,666.97998046875
SPY,call,698.0,0.09,0.08,0.09,252.0,1935.0,0.129891513671875,2026-03-27,666.97998046875
SPY,call,699.0,0.08,0.07,0.08,253.0,1269.0,0.13086806640624998,2026-03-27,666.97998046875
SPY,call,700.0,0.06,0.06,0.07,371.0,15086.0,0.131844619140625,2026-03-27,666.97998046875
SPY,call,701.0,0.05,0.05,0.06,312.0,2470.0,0.132821171875,2026-03-27,666.97998046875
SPY,call,702.0,0.04,0.05,0.06,65.0,1231.0,0.13575083007812502,2026-03-27,666.97998046875
SPY,call,703.0,0.05,0.04,0.05,60.0,1106.0,0.13575083007812502,2026-03-27,666.97998046875
SPY,call,704.0,0.05,0.04,0.05,1.0,3774.0,0.13916876464843753,2026-03-27,666.97998046875
SPY,call,705.0,0.04,0.03,0.04,122.0,9689.0,0.13868048828125001,2026-03-27,666.97998046875
SPY,call,706.0,0.03,0.03,0.04,3.0,4250.0,0.141610146484375,2026-03-27,666.97998046875
SPY,call,707.0,0.02,0.03,0.04,48.0,10664.0,0.1445398046875,2026-03-27,666.97998046875
SPY,call,708.0,0.03,0.03,0.04,9.0,10583.0,0.147469462890625,2026-03-27,666.97998046875
SPY,call,709.0,0.03,0.02,0.03,6.0,1636.0,0.145516357421875,2026-03-27,666.97998046875
SPY,call,710.0,0.03,0.02,0.03,12.0,6445.0,0.148446015625,2026-03-27,666.97998046875
SPY,call,711.0,0.02,0.02,0.03,320.0,1059.0,0.15137567382812503,2026-03-27,666.97998046875
SPY,call,712.0,0.05,0.02,0.03,1.0,2017.0,0.15430533203125002,2026-03-27,666.97998046875
SPY,call,713.0,0.02,0.02,0.03,1110.0,1702.0,0.157234990234375,2026-03-27,666.97998046875
SPY,call,714.0,0.02,0.02,0.03,5.0,855.0,0.1601646484375,2026-03-27,666.97998046875
SPY,call,715.0,0.03,0.02,0.03,29.0,2611.0,0.16309430664062502,2026-03-27,666.97998046875
SPY,call,716.0,0.02,0.02,0.03,250.0,772.0,0.16602396484375004,2026-03-27,666.97998046875
SPY,call,717.0,0.02,0.02,0.03,10.0,368.0,0.16895362304687503,2026-03-27,666.97998046875
SPY,call,718.0,0.02,0.02,0.03,6.0,921.0,0.17188328125000002,2026-03-27,666.97998046875
SPY,call,719.0,0.01,0.02,0.03,4.0,1070.0,0.174812939453125,2026-03-27,666.97998046875
SPY,call,720.0,0.01,0.02,0.03,31.0,1591.0,0.17774259765625,2026-03-27,666.97998046875
SPY,call,721.0,0.02,0.02,0.03,11.0,439.0,0.180672255859375,2026-03-27,666.97998046875
SPY,call,722.0,0.02,0.02,0.03,11.0,655.0,0.18360191406249998,2026-03-27,666.97998046875
SPY,call,723.0,0.01,0.02,0.03,1.0,489.0,0.186531572265625,2026-03-27,666.97998046875
SPY,call,724.0,0.02,0.02,0.03,384.0,768.0,0.18946123046875002,2026-03-27,666.97998046875
SPY,call,725.0,0.01,0.01,0.02,12.0,1468.0,0.18360191406249998,2026-03-27,666.97998046875
SPY,call,726.0,0.01,0.01,0.02,156.0,975.0,0.187508125,2026-03-27,666.97998046875
SPY,call,727.0,0.01,0.01,0.02,7.0,956.0,0.18946123046875002,2026-03-27,666.97998046875
SPY,call,728.0,0.02,0.01,0.02,2.0,221.0,0.19336744140625,2026-03-27,666.97998046875
SPY,call,729.0,0.02,0.01,0.02,2.0,240.0,0.195320546875,2026-03-27,666.97998046875
SPY,call,730.0,0.01,0.01,0.02,20.0,4537.0,0.19727365234375,2026-03-27,666.97998046875
SPY,put,605.0,0.6,0.6,0.61,20.0,5500.0,0.34058276611328125,2026-03-27,666.97998046875
SPY,put,610.0,0.73,0.72,0.73,308.0,7516.0,0.3284979260253906,2026-03-27,666.97998046875
SPY,put,611.0,0.72,0.74,0.75,133.0,714.0,0.3254461987304687,2026-03-27,666.97998046875
SPY,put,612.0,0.73,0.78,0.79,70.0,873.0,0.32398136962890617,2026-03-27,666.97998046875
SPY,put,613.0,0.73,0.8,0.81,55.0,1662.0,0.32080757324218745,2026-03-27,666.97998046875
SPY,put,614.0,0.82,0.84,0.86,19.0,497.0,0.3198310205078124,2026-03-27,666.97998046875
SPY,put,615.0,0.9,0.89,0.9,112.0,2711.0,0.31799998413085934,2026-03-27,666.97998046875
SPY,put,616.0,0.89,0.92,0.93,35.0,1310.0,0.315314464111328,2026-03-27,666.97998046875
SPY,put,617.0,0.95,0.96,0.98,19.0,541.0,0.3138496350097656,2026-03-27,666.97998046875
SPY,put,618.0,0.84,0.98,1.0,7.0,614.0,0.31018756225585936,2026-03-27,666.97998046875
SPY,put,619.0,1.02,1.03,1.05,41.0,272.0,0.30847859497070307,2026-03-27,666.97998046875
SPY,put,620.0,1.09,1.08,1.09,490.0,7038.0,0.3060372131347656,2026-03-27,666.97998046875
SPY,put,621.0,1.14,1.14,1.16,48.0,591.0,0.3053047985839844,2026-03-27,666.97998046875
SPY,put,622.0,1.18,1.19,1.21,6.0,423.0,0.30322962402343745,2026-03-27,666.97998046875
SPY,put,623.0,1.22,1.26,1.28,116.0,426.0,0.30213100219726563,2026-03-27,666.97998046875
SPY,put,624.0,1.3,1.31,1.33,19.0,424.0,0.2995675512695312,2026-03-27,666.97998046875
SPY,put,625.0,1.39,1.36,1.38,143.0,5696.0,0.2970041003417968,2026-03-27,666.97998046875
SPY,put,626.0,1.46,1.42,1.44,41.0,436.0,0.29480685668945306,2026-03-27,666.97998046875
SPY,put,627.0,1.55,1.52,1.54,17.0,450.0,0.29456271850585936,2026-03-27,666.97998046875
SPY,put,628.0,1.59,1.58,1.6,49.0,873.0,0.2921213366699218,2026-03-27,666.97998046875
SPY,put,629.0,1.72,1.67,1.68,265.0,1088.0,0.29041236938476556,2026-03-27,666.97998046875
SPY,put,630.0,1.7,1.74,1.76,468.0,6769.0,0.2885813330078124,2026-03-27,666.97998046875
SPY,put,631.0,1.62,1.82,1.83,97.0,358.0,0.28601788208007806,2026-03-27,666.97998046875
SPY,put,632.0,2.0,1.92,1.93,97.0,678.0,0.2847361566162109,2026-03-27,666.97998046875
SPY,put,633.0,2.02,2.02,2.04,72.0,1234.0,0.28363753479003895,2026-03-27,666.97998046875
SPY,put,634.0,2.22,2.12,2.14,258.0,908.0,0.28186753295898437,2026-03-27,666.97998046875
SPY,put,635.0,2.17,2.23,2.24,762.0,3350.0,0.2799144274902343,2026-03-27,666.97998046875
SPY,put,636.0,2.4,2.34,2.36,23.0,425.0,0.27857166748046874,2026-03-27,666.97998046875
SPY,put,637.0,2.48,2.49,2.52,137.0,996.0,0.27857166748046874,2026-03-27,666.97998046875
SPY,put,638.0,2.58,2.58,2.6,69.0,706.0,0.2752758020019531,2026-03-27,666.97998046875
SPY,put,639.0,2.83,2.76,2.79,249.0,932.0,0.2757640783691406,2026-03-27,666.97998046875
SPY,put,640.0,2.9,2.9,2.92,2093.0,14692.0,0.27387200744628903,2026-03-27,666.97998046875
SPY,put,641.0,3.03,3.0,3.03,188.0,318.0,0.271064418334961,2026-03-27,666.97998046875
SPY,put,642.0,3.28,3.19,3.21,542.0,1278.0,0.27045407287597656,2026-03-27,666.97998046875
SPY,put,643.0,3.34,3.31,3.34,217.0,5309.0,0.2678906219482422,2026-03-27,666.97998046875
SPY,put,644.0,3.46,3.51,3.54,129.0,1257.0,0.2674023455810547,2026-03-27,666.97998046875
SPY,put,645.0,3.65,3.65,3.67,749.0,62742.0,0.2644116528320312,2026-03-27,666.97998046875
SPY,put,646.0,3.81,3.83,3.86,54.0,551.0,0.26306889282226564,2026-03-27,666.97998046875
SPY,put,647.0,4.1,4.07,4.1,117.0,1004.0,0.2629468237304688,2026-03-27,666.97998046875
SPY,put,648.0,4.34,4.24,4.27,10.0,998.0,0.26050544189453123,2026-03-27,666.97998046875
SPY,put,649.0,4.35,4.42,4.45,40.0,1227.0,0.2581250946044922,2026-03-27,666.97998046875
SPY,put,650.0,4.66,4.63,4.66,1987.0,14511.0,0.2563550927734375,2026-03-27,666.97998046875
SPY,put,651.0,4.88,4.87,4.91,31.0,478.0,0.2553785400390626,2026-03-27,666.97998046875
SPY,put,652.0,5.1,5.13,5.16,98.0,1124.0,0.2541578491210938,2026-03-27,666.97998046875
SPY,put,653.0,5.46,5.39,5.42,35.0,416.0,0.25287612365722656,2026-03-27,666.97998046875
SPY,put,654.0,5.63,5.59,5.63,95.0,609.0,0.25003801727294916,2026-03-27,666.97998046875
SPY,put,655.0,5.95,5.91,5.94,763.0,3907.0,0.24948870635986325,2026-03-27,666.97998046875
SPY,put,656.0,6.0,6.2,6.23,97.0,750.0,0.24811542907714845,2026-03-27,666.97998046875
SPY,put,657.0,6.5,6.42,6.45,133.0,2017.0,0.2447585290527344,2026-03-27,666.97998046875
SPY,put,658.0,6.84,6.72,6.76,55.0,1506.0,0.24329369995117187,2026-03-27,666.97998046875
SPY,put,659.0,7.14,6.99,7.03,103.0,722.0,0.2406081799316406,2026-03-27,666.97998046875
SPY,put,660.0,7.28,7.4,7.45,4854.0,67349.0,0.24115749084472654,2026-03-27,666.97998046875
SPY,put,661.0,7.91,7.75,7.8,102.0,577.0,0.239692661743164,2026-03-27,666.97998046875
SPY,put,662.0,8.09,8.05,8.09,211.0,1594.0,0.2365493826293945,2026-03-27,666.97998046875
SPY,put,663.0,8.36,8.36,8.4,58.0,4218.0,0.2335586898803711,2026-03-27,666.97998046875
SPY,put,664.0,8.97,8.84,8.89,433.0,1193.0,0.23438265625,2026-03-27,666.97998046875
SPY,put,665.0,9.25,9.19,9.23,4719.0,8290.0,0.23139196350097657,2026-03-27,666.97998046875
